Source;Target;RawCount;Type;Weight
Louis Girardelli;Stefan Wagner;1;Undirected;0.0016260162601626016
Annina Haab;Gianfranco Fdb;1;Undirected;0.0016260162601626016
Johann Sebastian Bach;Tobias Garcia;1;Undirected;0.0016260162601626016
Lika Jungautorin Luna Levey;Nbg Ragaz;1;Undirected;0.0016260162601626016
Adolf Dietrichs;Heiderose Hildebrand;1;Undirected;0.0016260162601626016
Adolf Dietrich;Rusch Rusch;1;Undirected;0.0016260162601626016
Augustin Jagg;Fukushima Daiichi;1;Undirected;0.0016260162601626016
Fukushima Daiichi;Ilia Vasella;1;Undirected;0.0016260162601626016
John Sarastro;Miho Tanaka;1;Undirected;0.0016260162601626016
Kunstvermittlerin Klara Frick;Reynaldo Hahn;1;Undirected;0.0016260162601626016
Johann Sebastian Bach;Willi Toblers;1;Undirected;0.0016260162601626016
Limmat Verlag;Ueli Maurer;1;Undirected;0.0016260162601626016
Beatproduzent Johns Sarastro;Christoph Keller;1;Undirected;0.0016260162601626016
Alain Berset;Literaturhauses Zurich;1;Undirected;0.0016260162601626016
Claude Debussy;Johns Sarastro Fdb;1;Undirected;0.0016260162601626016
Kunstraums Kreuzlingen Richard Tisserand;Pascal Leuthold;1;Undirected;0.0016260162601626016
Ausnahmesportlerssimon Ammann;Pascal Leuthold;1;Undirected;0.0016260162601626016
Nachwuchsautorin Luna Levay;Stefan Altenburger;1;Undirected;0.0016260162601626016
Adrian Bleisch;Stefan Wagner;1;Undirected;0.0016260162601626016
Alain Berset;Willi Toblers;1;Undirected;0.0016260162601626016
Peter Roth;Willi Toblers;1;Undirected;0.0016260162601626016
Ilia Vasella;Ueli Maurer;1;Undirected;0.0016260162601626016
Gianfranco Fdb;Marie Lois;1;Undirected;0.0016260162601626016
Lika Jungautorin Luna Levey;Yulia Kubik;1;Undirected;0.0016260162601626016
Jennifer Panara;Skulpturenausstellung Ottmar;1;Undirected;0.0016260162601626016
Jennifer Panara;Jungautorin Luna Levey;1;Undirected;0.0016260162601626016
Thomas Studer;Willi Toblers;1;Undirected;0.0016260162601626016
Alain Berset;Claude Debussy;1;Undirected;0.0016260162601626016
Bob Dylan;Claude Debussy;1;Undirected;0.0016260162601626016
Isabelle Vonlanthen;Kunstvermittlerin Christine Stalder;1;Undirected;0.0016260162601626016
Corona Galicia;Dani Fohrler;1;Undirected;0.0016260162601626016
Fukushima Daiichi;Miho Tanaka;1;Undirected;0.0016260162601626016
Katja Schenker;Stoll Fanscarf;1;Undirected;0.0016260162601626016
Annina Haab;Nachwuchsautorin Luna Levay;1;Undirected;0.0016260162601626016
Politaktivist Hans;Skulpturenausstellung Ottmar;1;Undirected;0.0016260162601626016
Kunstvermittlerin Klara Frick;Thomas Studer;1;Undirected;0.0016260162601626016
Louis Girardelli;Nobel Peter;1;Undirected;0.0016260162601626016
Jungautorin Luna Levey;Kriegsfotograf Dominic Nahr;1;Undirected;0.0016260162601626016
Andrin Uetz;Stefan Altenburger;1;Undirected;0.0016260162601626016
Limmat Verlag;Nachwuchsautorin Luna Levay;1;Undirected;0.0016260162601626016
Beatproduzent Johns Sarastro;Stefan Altenburger;1;Undirected;0.0016260162601626016
Nbg Ragaz;Willi Toblers;1;Undirected;0.0016260162601626016
Augustin Jagg;Willi Toblers;1;Undirected;0.0016260162601626016
Gianfranco Fdb;Kunstvermittlerin Klara Frick;1;Undirected;0.0016260162601626016
Franz Xaver;Rudolf Lutz;1;Undirected;0.0016260162601626016
Isabelle Vonlanthen;Willi Toblers;1;Undirected;0.0016260162601626016
Politaktivist Hans;Shea Owens;1;Undirected;0.0016260162601626016
Beatproduzent Johns Sarastro;Rudolf Lutz;1;Undirected;0.0016260162601626016
Ausnahmesportlerssimon Ammann;Nbg Ragaz;1;Undirected;0.0016260162601626016
Josef Manser;Politaktivist Hans;1;Undirected;0.0016260162601626016
Stefan Wagner;Yulia Kubik;1;Undirected;0.0016260162601626016
Johns Sarastro;Nachwuchsautorin Luna Levay;1;Undirected;0.0016260162601626016
Louis Girardelli;Youtube Berman;1;Undirected;0.0016260162601626016
Stefan Altenburger;Ueli Maurer;1;Undirected;0.0016260162601626016
Ausnahmesportlerssimon Ammann;Yulia Kubik;1;Undirected;0.0016260162601626016
Thurgau Violonistin;Yulia Kubik;1;Undirected;0.0016260162601626016
Alain Berset;Dominic Nahr;1;Undirected;0.0016260162601626016
Jungautorin Luna Levey;Stefan Wagner;1;Undirected;0.0016260162601626016
Bob Dylan;Ilia Vasella;1;Undirected;0.0016260162601626016
